SequenceID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_Hypotheis	Confidence.x	taxon	guid	mbNumber	taxonomicLevel	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource	Gamily	assignment
ASV6952	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_fasciculata	sSH0906013.09FU	0.9998223	Coniochaetaceae	1CB1CCF3-36B9-11D5-9548-00D0592D548C	80629	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic on wood and bark (especially in dry habitats), coprophilous or isolated from soil and similar substrata (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Damm U, et al. 2010. Persoonia 24:60-80 ((http://doi.org/10.3767/003158510X500705)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))	NA	Coniochaeta_fasciculata
ASV6953	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	NA	NA	0.7163470	Stereaceae	1CB1CDDC-36B9-11D5-9548-00D0592D548C	81424	9	Saprotroph	Undefined Saprotroph-Wood Saprotroph	Probable	Corticioid-Polyporoid	NULL	Lignicolous or terrestrial (in leaf litter); typically saprobic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Stereum
ASV6954	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_oblongisporum	sSH1003981.09FU	0.9541471	Sistotrema	1CB1CB70-36B9-11D5-9548-00D0592D548C	18551	13	Saprotroph-Symbiotroph	Ectomycorrhizal-|Plant Saprotroph|-Wood Saprotroph	Possible	Corticioid	White Rot	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) (as ECM/not ECM).	NA	Sistotrema_oblongisporum
ASV6955	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Dichomitus	Dichomitus_squalens	sSH1248919.09FU	0.8203444	Polyporaceae	1CB19B17-36B9-11D5-9548-00D0592D548C	81203	9	Saprotroph	Wood Saprotroph	Probable	Polyporoid	Brown Rot-White Rot	Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Dichomitus_squalens
ASV6956	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia_formosana	sSH1255403.09FU	0.9999988	Meruliaceae	9E12B0B5-1D82-4978-AF3D-6EC22C257619	89005	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Corticioid-Polyporoid	NULL	Saprobic or parasitic on woody plants, causing a white rot (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Phlebia_formosana
ASV6957	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	Gymnopus_spongiosus	sSH1238849.09FU	0.9999905	Omphalotaceae	78880629-B2DA-4EE9-B0E8-1DF58A0F98B9	81085	9	Saprotroph	Wood Saprotroph	Probable	Agaricoid	White Rot	Saprobic, causing white rots of dead wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Gymnopus_spongiosus
ASV6958	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia_tenuis	sSH1078503.09FU	0.8386986	Hypocreales	1CB18E60-36B9-11D5-9548-00D0592D548C	90477	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Niesslia_tenuis
ASV6959	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia_tenuis	sSH1078503.09FU	0.9653215	Hypocreales	1CB18E60-36B9-11D5-9548-00D0592D548C	90477	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Niesslia_tenuis
ASV6960	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	NA	NA	NA	0.9739484	Neodevriesiaceae	F8168581-D82E-4A75-9190-C7925084B4CA	807766	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	NULL	NULL	Members are foliicolous, saprobic or plant pathogenic (Quaedvlieg et al. 2014)	Quaedvlieg W., et al. 2014. Persoonia 3:31-40 ((http://doi.org/10.3767/003158514X681981))	NA	Neodevriesiaceae
ASV6961	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA	NA	0.9936749	Mycosphaerellaceae	1CB1CD75-36B9-11D5-9548-00D0592D548C	81043	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Ramularia
ASV6962	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA	NA	0.9702040	Didymellaceae	F971F4FB-F68A-481E-B5F1-2BF2B753AA5D	508292	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	NA	Didymellaceae
ASV6963	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9999987	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV6964	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	NA	NA	1.0000000	Mollisia	1CB193E8-36B9-11D5-9548-00D0592D548C	3239	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-|Plant Pathogen|-Plant Saprotroph	Probable	Microfungus-Pezizoid	Soft Rot	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Dark Septate Endophyte, known from plant roots.; Decay leaf, fruit, seed (Põlme et al. 2020)	James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Tedersoo L, et al. 2014. Science 346:1256688 ((https://doi.org/10.1126/science.1256688)) (as Plant Pathogen); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	NA	Mollisia
ASV6965	Fungi	Ascomycota	NA	NA	NA	NA	NA	NA	0.9883695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV6967	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA	NA	0.9531927	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Cladosporium
ASV6968	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_pini	sSH1068862.09FU	0.8788897	Peniophoraceae	1CB1CD8B-36B9-11D5-9548-00D0592D548C	81123	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Corticioid	White Rot	Most species are saprobic, causing rots of standing and fallen wood. Many species are adapted to xeric conditions, being able to grow on rapidly drying dead attached branches (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Peniophora_pini
ASV6969	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9999999	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV6971	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_paludigena	sSH1008721.09FU	0.9715083	Sporidiobolaceae	20AD224D-9EFF-4C1C-8214-59BA76CCCDF3	82101	9	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic, found in a wide range of habitats and especially in aquatic systems. Some of the red yeasts in this family are widely encountered spoilage organisms and opportunistic human pathogens (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Rhodotorula_paludigena
ASV6972	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA	NA	0.9809142	Didymellaceae	F971F4FB-F68A-481E-B5F1-2BF2B753AA5D	508292	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	NA	Didymellaceae
ASV6973	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_endophyticum	sSH4359617.09FU	0.7265252	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Cladosporium_endophyticum
ASV6974	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	NA	NA	1.0000000	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Toxicocladosporium
ASV6975	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	NA	NA	1.0000000	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Toxicocladosporium
ASV6976	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	NA	NA	0.9982547	Phaeoacremonium	5348632F-1700-11D6-BEBB-00508BCA8DE8	27679	13	Pathotroph	|Plant Pathogen|	Probable	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	NA	Phaeoacremonium
ASV6977	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	NA	NA	sSH0984121.09FU	0.9256543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Capnodiales_fam_Incertae_sedis
ASV6978	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	0.9315176	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Penicillium
ASV6980	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_decumbens	NA	0.7342813	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Penicillium_decumbens
ASV6982	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	Botryobasidium_candicans	sSH0891569.09FU	0.9998972	Botryobasidiaceae	1CB1CCD1-36B9-11D5-9548-00D0592D548C	81744	9	Saprotroph	Undefined Saprotroph-Wood Saprotroph	Probable	Corticioid	NULL	Saprobic, typically on rotten wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Botryobasidium_candicans
ASV6983	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9986443	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV6984	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9955147	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV6994	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	NA	NA	sSH1013102.09FU	1.0000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Malasseziaceae
ASV6996	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	NA	NA	sSH0960579.09FU	0.9361005	Neodevriesiaceae	F8168581-D82E-4A75-9190-C7925084B4CA	807766	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	NULL	NULL	Members are foliicolous, saprobic or plant pathogenic (Quaedvlieg et al. 2014)	Quaedvlieg W., et al. 2014. Persoonia 3:31-40 ((http://doi.org/10.3767/003158514X681981))	NA	Neodevriesiaceae
ASV6997	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9956218	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV6998	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	sSH1556070.09FU	0.9594767	Cutaneotrichosporon	17A176F8-C4E7-4C47-945D-75C69B0F8F8A	813397	13	Pathotroph-Saprotroph	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Possible	Yeast	NULL	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020); Pathogenic to humans	Nath R, et al. 2018. Mycopathologia 183:585-590 ((https://doi.org/10.1007/s11046-017-0231-8)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	NA	Cutaneotrichosporon_dermatis
ASV6999	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neoantennariellaceae	Cippumomyces	Cippumomyces_mortalis	sSH0996340.09FU	0.9613289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cippumomyces_mortalis
ASV7000	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	NA	NA	NA	1.0000000	Clavulinaceae		80610	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Lichenized-Wood Saprotroph	Possible	Clavarioid	NULL	Some species form ectomycorrhizas, with fruit bodies in leaf litter and on soil. Others are probably saprobes associated with rotten wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge ((https://isbnsearch.org/isbn/9780851998275)); Nelsen MP, et al. 2007. American Journal of Botany 94:1289-1296 ((https://doi.org/10.3732/ajb.94.8.1289))	NA	Clavulinaceae
ASV7001	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA	sSH1067488.09FU	0.9999838	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillaceae
ASV7002	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Fibroporia	Fibroporia_radiculosa	sSH1053032.09FU	1.0000000	Fomitopsidaceae	1CB1CD22-36B9-11D5-9548-00D0592D548C	81772	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Polyporoid	Brown Rot	Most species are parasitic on woody plants, causing brown rots (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Fibroporia_radiculosa
ASV7003	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Resupinatus	Resupinatus_americanus	sSH1217733.09FU	1.0000000	Tricholomataceae	008764C7-3F16-4577-B343-C50EF7B78211	81487	9	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Probable	Agaricoid	NULL	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Resupinatus_americanus
ASV7004	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_laxitexta	sSH1068832.09FU	0.9928988	Peniophoraceae	1CB1CD8B-36B9-11D5-9548-00D0592D548C	81123	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Corticioid	White Rot	Most species are saprobic, causing rots of standing and fallen wood. Many species are adapted to xeric conditions, being able to grow on rapidly drying dead attached branches (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Peniophora_laxitexta
ASV7005	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	sSH1177901.09FU	0.9633621	Bjerkandera	1CB1C50E-36B9-11D5-9548-00D0592D548C	17160	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-|Wood Saprotroph|	Highly Probable	Polyporoid	White Rot	As root_endophyte_dark_septate (Põlme et al. 2020); As white_rot (Põlme et al. 2020); As wood_pathogen (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	NA	Bjerkandera_adusta
ASV7006	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	NA	NA	sSH0996525.09FU	0.9986213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Capnodiales_fam_Incertae_sedis
ASV7007	Fungi	Basidiomycota	Agaricomycetes	NA	Agaricomycetes_fam_Incertae_sedis	NA	NA	sSH1186716.09FU	0.8621201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Agaricomycetes_fam_Incertae_sedis
ASV7008	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	0.9239790	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Penicillium
ASV7009	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_restrictum	sSH0884926.09FU	0.7976068	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Penicillium_restrictum
ASV7011	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis_musae	NA	0.8482861	Sympoventuriaceae	1A5CF12B-5C15-43F8-BB6A-8479B1581BBB	563117	9	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	Sympoventuriaceae is represented by Sympoventuria, and can be distinguished from species of Venturiales by its saprobic life style (Zhang et al. 2011)	Zhang Y, et al. 2011 Fungal Diversity 51:249-277 ((https://doi.org/10.1007/s13225-011-0141-x))	NA	Ochroconis_musae
ASV7012	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA	NA	0.9461414	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Cladosporium
