SequenceID	kingdom	phylum	class	order	family	genus	species	assignment	species_hypothesis	Confidence.x	taxon	guid	mbNumber	taxonomicLevel	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource	assignment.1
ASV1602	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA	Zopfiella	NA	0.9900922	Chaetomiaceae	1CB1CCE0-36B9-11D5-9548-00D0592D548C	80582	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Possible	Microfungus	Soft Rot	Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge ((https://isbnsearch.org/isbn/9780851998275));  Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))	Zopfiella
ASV1603	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	NA	Sphaerulina	NA	0.9726651	Mycosphaerellaceae	1CB1CD75-36B9-11D5-9548-00D0592D548C	81043	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Sphaerulina
ASV1604	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Verrucocladosporium	NA	Verrucocladosporium	NA	0.9998098	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	Verrucocladosporium
ASV1605	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Lentinellus	Lentinellus_castoreus	Lentinellus_castoreus	NA	0.9999965	Auriscalpiaceae	1CB1CCC4-36B9-11D5-9548-00D0592D548C	80506	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Hydnoid	White Rot	Saprobic or parasitic, on wood of gymnosperms and angiosperms, producing white rots (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Lentinellus_castoreus
ASV1606	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA	Agaricales	sSH1135313.09FU	0.9914527	Agaricales	715D162F-5F0E-40C8-A7DC-79D488D3F937	90508	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Possible	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)	Agaricales
ASV1607	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Agaricomycetes	sSH0935517.09FU	0.9999979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Agaricomycetes
ASV1608	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	Eutypa_tetragona	Eutypa_tetragona	sSH0888308.09FU	0.7638461	Diatrypaceae	1CB1CD09-36B9-11D5-9548-00D0592D548C	80692	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Eutypa_tetragona
ASV1609	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Physisporinus	Physisporinus_vitreus	Physisporinus_vitreus	sSH1257021.09FU	0.9999986	Meripilaceae	1CB1CD64-36B9-11D5-9548-00D0592D548C	80007	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Polyporoid	NULL	Saprobic or parasitic on hardwood trees, often growing from buried roots and causing white rot (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Physisporinus_vitreus
ASV1610	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Agaricomycetes	NA	1.0000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Agaricomycetes
ASV1611	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_velox	Cladosporium_velox	sSH4359434.09FU	0.8910901	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	Cladosporium_velox
ASV1612	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_pyriforme	Lycoperdon_pyriforme	sSH0948285.09FU	0.9598509	Lycoperdaceae	1CB1CD5A-36B9-11D5-9548-00D0592D548C	0	9	 Saprotroph	Undefined Saprotroph	Probable	Gasteroid	NULL	Common name - puffball; Primarily saprobes in grassland and woodland, with some species commonly forming typical fairy rings (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge ((https://isbnsearch.org/isbn/9780851998275))	Lycoperdon_pyriforme
ASV1613	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Lentinellus	Lentinellus_ursinus	Lentinellus_ursinus	sSH1258453.09FU	0.9978529	Auriscalpiaceae	1CB1CCC4-36B9-11D5-9548-00D0592D548C	80506	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Hydnoid	White Rot	Saprobic or parasitic, on wood of gymnosperms and angiosperms, producing white rots (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Lentinellus_ursinus
ASV1614	Fungi	Basidiomycota	Agaricomycetes	Atheliales	NA	NA	NA	Atheliales	sSH0929250.09FU	0.9943428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Atheliales
ASV1615	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Arcticomyces	Arcticomyces_warmingii	Arcticomyces_warmingii	sSH1067794.09FU	1.0000000	Arcticomyces	1CB1C4A3-36B9-11D5-9548-00D0592D548C	17095	13	Pathotroph	|Plant Pathogen|	Probable	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Arcticomyces_warmingii
ASV1616	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA	Polyporales	NA	0.7244560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Polyporales
ASV1617	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA	Russulales	sSH0935484.09FU	0.8673012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Russulales
ASV1618	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	Penicillium	NA	0.8364230	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Penicillium
ASV1619	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_whitfieldii	Aspergillus_whitfieldii	sSH1067499.09FU	0.9984171	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Aspergillus_whitfieldii
ASV1620	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_tropicalis	Wallemia_tropicalis	sSH0958499.09FU	0.8383608	Wallemia	1AFF3730-16EA-11D6-BEBB-00508BCA8DE8	10428	13	Saprotroph	|Undefined Saprotroph|	Probable	Microfungus	NULL	Decay sugar-rich substrates (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Wallemia_tropicalis
ASV1621	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA	Aspergillaceae	sSH1067488.09FU	0.9999302	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Aspergillaceae
ASV1622	Fungi	NA	NA	NA	NA	NA	NA	NA	sSH1078914.09FU	1.0000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV1623	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA	Tricholomataceae	sSH1201847.09FU	0.9999616	Tricholomataceae	008764C7-3F16-4577-B343-C50EF7B78211	81487	9	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Probable	Agaricoid	NULL	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Tricholomataceae
ASV1624	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Agaricomycetes	sSH0935517.09FU	0.9999961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Agaricomycetes
ASV1625	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA	Rhizophlyctis	sSH1119143.09FU	1.0000000	Rhizophlyctis	1CB1CAF8-36B9-11D5-9548-00D0592D548C	20483	13	Pathotroph-Saprotroph	Algal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Probable	Chytrid-Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, algal material (Põlme et al. 2020)	James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Rhizophlyctis
ASV1626	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA	Trechispora	sSH0938483.09FU	0.9986587	Trechispora	1CB1CC1A-36B9-11D5-9548-00D0592D548C	18664	13	Saprotroph	|Wood Saprotroph|	Highly Probable	Corticioid	White Rot	As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM).; Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Trechispora
ASV1627	Fungi	Ascomycota	NA	NA	NA	NA	NA	Ascomycota	NA	0.9600039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota
ASV1628	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Zygoascus	Zygoascus_flipseniorum	Zygoascus_flipseniorum	sSH1592520.09FU	0.8026841	Saccharomycetales	B73A15F4-AB90-4E11-B6D7-E0BE710B986C	816369	7	Saprotroph	Undefined Saprotroph	Possible	Yeast	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Zygoascus_flipseniorum
ASV1629	Fungi	Ascomycota	NA	NA	NA	NA	NA	Ascomycota	NA	0.8524448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota
ASV1630	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Panellus	Panellus_stipticus	Panellus_stipticus	sSH1125911.09FU	0.9987411	Tricholomataceae	008764C7-3F16-4577-B343-C50EF7B78211	81487	9	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Probable	Agaricoid	NULL	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Panellus_stipticus
ASV1631	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA	Hypocreales	NA	0.9777013	Hypocreales	1CB18E60-36B9-11D5-9548-00D0592D548C	90477	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Hypocreales
ASV1632	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	NA	NA	Tylosporaceae	sSH1235671.09FU	0.9944499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tylosporaceae
ASV1633	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA	Tremellales	NA	0.9996129	Tremellales	1CB1CE64-36B9-11D5-9548-00D0592D548C	90451	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Tremellales
ASV1634	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA	Mycena	NA	0.7023636	Mycenaceae	8AE7A7D8-5A42-428C-A1CF-0125BA948485	505549	9	Saprotroph	Leaf Saprotroph-Wood Saprotroph	Probable	Agaricoid	NULL	Saprobes, most species as early colonizers of dead wood and leaves. A few species of Favolaschia and Mycena have been described as mycorrhizal with terrestrial orchids, but the associations need confirmation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Mycena
ASV1635	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_flaviporus	Xylodon_flaviporus	sSH1236566.09FU	0.9656905	Schizoporaceae	1CB1CDC9-36B9-11D5-9548-00D0592D548C	80038	9	Saprotroph	Wood Saprotroph	Probable	Corticioid	White Rot	Saprobic, causing white rot of standing and fallen wood of coniferous and broadleaved trees, rarely on herbaceous stems (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Xylodon_flaviporus
ASV1636	Fungi	Ascomycota	NA	NA	NA	NA	NA	Ascomycota	NA	0.9275352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota
ASV1637	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	NA	Trametes	NA	0.9667160	Polyporaceae	1CB19B17-36B9-11D5-9548-00D0592D548C	81203	9	Saprotroph	Wood Saprotroph	Probable	Polyporoid	Brown Rot-White Rot	Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Trametes
ASV1638	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Rhodocollybia	Rhodocollybia_butyracea	Rhodocollybia_butyracea	sSH1128473.09FU	0.9571833	Omphalotaceae	78880629-B2DA-4EE9-B0E8-1DF58A0F98B9	81085	9	Saprotroph	Wood Saprotroph	Probable	Agaricoid	White Rot	Saprobic, causing white rots of dead wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Rhodocollybia_butyracea
ASV1639	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus_striatus	Crepidotus_striatus	sSH1004737.09FU	0.9985199	Crepidotaceae	1CB1CCFC-36B9-11D5-9548-00D0592D548C	80655	9	Saprotroph	Wood Saprotroph	Probable	Agaricoid	NULL	NULL	Aime MC, et al. 2005. American Journal of Botany 92:74-82 ((https://bsapubs.onlinelibrary.wiley.com/doi/10.3732/ajb.92.1.74))	Crepidotus_striatus
ASV1640	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_setigerum	Hyphoderma_setigerum	sSH1236276.09FU	1.0000000	Hyphoderma	1CB18E22-36B9-11D5-9548-00D0592D548C	17823	13	 Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Corticioid	White Rot	As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Hyphoderma_setigerum
ASV1641	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	Penicillium	NA	0.9762578	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Penicillium
ASV1642	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	Bjerkandera_adusta	sSH1177901.09FU	0.9972826	Bjerkandera	1CB1C50E-36B9-11D5-9548-00D0592D548C	17160	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-|Wood Saprotroph|	Highly Probable	Polyporoid	White Rot	As root_endophyte_dark_septate (Põlme et al. 2020); As white_rot (Põlme et al. 2020); As wood_pathogen (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Bjerkandera_adusta
ASV1643	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_mutatum	Hyphoderma_mutatum	sSH1176524.09FU	0.9443336	Hyphoderma	1CB18E22-36B9-11D5-9548-00D0592D548C	17823	13	 Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Corticioid	White Rot	As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Hyphoderma_mutatum
ASV1644	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	Gymnoascus_udagawae	Gymnoascus_udagawae	sSH1118893.09FU	0.8422022	Gymnoascaceae	1CB18C18-36B9-11D5-9548-00D0592D548C	80822	9	Saprotroph	Dung Saprotroph-Plant Saprotroph	Probable	Microfungus	NULL	Keratinophilic or cellulolytic, usually encountered as isolations from soil, dung, etc. (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Gymnoascus_udagawae
ASV1645	Fungi	NA	NA	NA	NA	NA	NA	NA	NA	1.0000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV1646	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Diutina	Diutina_neorugosa	Diutina_neorugosa	sSH1596009.09FU	0.9079358	Saccharomycetales	B73A15F4-AB90-4E11-B6D7-E0BE710B986C	816369	7	Saprotroph	Undefined Saprotroph	Possible	Yeast	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	Diutina_neorugosa
ASV1647	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_radicina	Paraphoma_radicina	sSH0961090.09FU	0.9556699	Phaeosphaeriaceae	1CB1CD8E-36B9-11D5-9548-00D0592D548C	81637	9	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Paraphoma_radicina
ASV1648	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	Sordariomycetes	NA	0.9745358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sordariomycetes
ASV1649	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	NA	Basidiodendron	NA	1.0000000	Basidiodendron	1CB1C4F5-36B9-11D5-9548-00D0592D548C	17148	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Corticioid	NULL	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Basidiodendron
ASV1650	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA	Peniophora	NA	0.9418098	Peniophoraceae	1CB1CD8B-36B9-11D5-9548-00D0592D548C	81123	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Corticioid	White Rot	Most species are saprobic, causing rots of standing and fallen wood. Many species are adapted to xeric conditions, being able to grow on rapidly drying dead attached branches (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	Peniophora
ASV1651	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_variolosum	Hyphoderma_variolosum	sSH1176523.09FU	1.0000000	Hyphoderma	1CB18E22-36B9-11D5-9548-00D0592D548C	17823	13	 Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Corticioid	White Rot	As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	Hyphoderma_variolosum
ASV1652	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia_perplexans	Itersonilia_perplexans	sSH1272061.09FU	0.9999656	Itersonilia perplexans	1CB18F75-36B9-11D5-9548-00D0592D548C	287352	20	Pathotroph-Saprotroph	Litter Saprotroph-Plant Pathogen	Probable	Dimorphic Yeast	NULL	A dimorphic basidiomycete that has yeast and hyphal phases (McGovern et al. 2006); Causes flower or seedling blight in the Asteraceae (McGovern et al. 2006); Found in Fagus leaf litter in central Germany (Purahong et al. 2016)	McGovern RJ, et al. 2006. Plant Health Progress doi10.1094/PHP-2006-1018-02-RS; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	Itersonilia_perplexans
