"","qseqid","kingdom","phylum","class","order","family","genus","species","assignment","species_hypothesis","Confidence.x","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","assignment.1","Kingdom","Phylum","Class","Order","Family","Genus","Species","n_100_hits","Match_Type","matched_sseqids","Species_Agreement","Genus_Agreement","Family_Agreement","Order_Agreement","Class_Agreement","Phylum_Agreement"
"1490","ASV1490","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_porulosum","Sistotrema_porulosum","sSH1208568.09FU","0.9999888","Sistotrema","1CB1CB70-36B9-11D5-9548-00D0592D548C","18551","13","Saprotroph-Symbiotroph","Ectomycorrhizal-|Plant Saprotroph|-Wood Saprotroph","Possible","Corticioid","White Rot","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) (as ECM/not ECM).","Sistotrema_porulosum","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_porulosum",1,"Unique 100% match","ASV4996","Match","Match","Match","Match","Match","Match"
"1491","ASV1491","Fungi","Basidiomycota","Agaricomycetes",NA,"Xenasmataceae","Xenasmatella",NA,"Xenasmatella",NA,"0.9722375","Xenasmatella","1CB1CC85-36B9-11D5-9548-00D0592D548C","18756","13","Saprotroph","Undefined Saprotroph-|Wood Saprotroph|","Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Xenasmatella","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,"Unique 100% match","ASV6865",NA,NA,NA,NA,"Match","Match"
"1493","ASV1493","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria_rogersii","Xylaria_rogersii","sSH1131463.09FU","0.9992912","Xylariaceae","1CB1ABFB-36B9-11D5-9548-00D0592D548C","81528","9","Pathotroph-Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Xylarioid","NULL","Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Xylaria_rogersii","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria_rogersii",1,"Unique 100% match","ASV5144","Match","Match","Match","Match","Match","Match"
"1495","ASV1495","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","Lenzites_betulina","Lenzites_betulina","sSH1122474.09FU","0.9999605","Polyporaceae","1CB19B17-36B9-11D5-9548-00D0592D548C","81203","9","Saprotroph","Wood Saprotroph","Probable","Polyporoid","Brown Rot-White Rot","Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Lenzites_betulina","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","Lenzites_betulina",1,"Unique 100% match","ASV3393","Match","Match","Match","Match","Match","Match"
"1497","ASV1497","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"Capnodiales",NA,"0.9999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capnodiales","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,1,"Unique 100% match","ASV2038",NA,NA,NA,"Match","Match","Match"
"1500","ASV1500","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,"Aspergillaceae","sSH1225010.09FU","0.7670223","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillaceae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,1,"Unique 100% match","ASV331",NA,NA,"Match","Match","Match","Match"
"1504","ASV1504","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia","Neodevriesia_lagerstroemiae","Neodevriesia_lagerstroemiae","sSH0960637.09FU","0.7408933","Neodevriesiaceae","F8168581-D82E-4A75-9190-C7925084B4CA","807766","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","NULL","NULL","Members are foliicolous, saprobic or plant pathogenic (Quaedvlieg et al. 2014)","Quaedvlieg W., et al. 2014. Persoonia 3:31-40 ((http://doi.org/10.3767/003158514X681981))","Neodevriesia_lagerstroemiae","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia","Neodevriesia_metrosideri",2,"Multiple 100% matches","ASV1384;ASV425","Mismatch","Match","Match","Match","Match","Match"
"1508","ASV1508","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes",NA,"1.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agaricomycetes","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,"Unique 100% match","ASV3502",NA,NA,NA,NA,"Match","Match"
"1511","ASV1511","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Dentocorticium","Dentocorticium_portoricense","Dentocorticium_portoricense","sSH1236500.09FU","1.0000000","Polyporaceae","1CB19B17-36B9-11D5-9548-00D0592D548C","81203","9","Saprotroph","Wood Saprotroph","Probable","Polyporoid","Brown Rot-White Rot","Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Dentocorticium_portoricense","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Dentocorticium","Dentocorticium_portoricense",1,"Unique 100% match","ASV374","Match","Match","Match","Match","Match","Match"
"1515","ASV1515","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",NA,"Trechispora",NA,"0.9394765","Trechispora","1CB1CC1A-36B9-11D5-9548-00D0592D548C","18664","13","Saprotroph","|Wood Saprotroph|","Highly Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM).; Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Trechispora","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",NA,1,"Unique 100% match","ASV7582",NA,"Match","Match","Match","Match","Match"
"1516","ASV1516","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Shiraiaceae",NA,NA,"Shiraiaceae","sSH0905119.09FU","0.9992956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shiraiaceae","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,1,"Unique 100% match","ASV342",NA,NA,NA,"Match","Match","Match"
"1522","ASV1522","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora","Cytospora_vinacea","Cytospora_vinacea","sSH1885997.09FU","0.9422958","Valsaceae","1CB1CDFB-36B9-11D5-9548-00D0592D548C","81514","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes, endophytes and weak to virulent parasites of woody plants (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Cytospora_vinacea","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora","Cytospora_predappioensis",1,"Unique 100% match","ASV5588","Mismatch","Match","Match","Match","Match","Match"
"1524","ASV1524","Fungi","Ascomycota","Lecanoromycetes","Leprocaulales","Leprocaulaceae","Leprocaulon","Leprocaulon_adhaerens","Leprocaulon_adhaerens","sSH0966346.09FU","1.0000000","Leprocaulon","DD0532FD-142A-4280-A93E-D8A9A4929738","8735","13","Symbiotroph","|Lichenized|","Highly Probable","Thallus","NULL","NULL","Esslinger TL. 2014. North Dakota State University ((http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Leprocaulon_adhaerens","Fungi","Ascomycota","Lecanoromycetes","Leprocaulales","Leprocaulaceae","Leprocaulon","Leprocaulon_adhaerens",1,"Unique 100% match","ASV224","Match","Match","Match","Match","Match","Match"
"1525","ASV1525","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,"Scytinostromella","Scytinostromella_nannfeldtii","Scytinostromella_nannfeldtii","sSH0918112.09FU","0.9999745","Scytinostromella","C4E56178-44F9-493A-B9BC-8936B0D39727","18531","13","Saprotroph","Undefined Saprotroph-|Wood Saprotroph|","Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Scytinostromella_nannfeldtii","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,"Scytinostromella","Scytinostromella_nannfeldtii",2,"Multiple 100% matches","ASV1595;ASV6538","Match","Match",NA,"Match","Match","Match"
"1527","ASV1527","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,"Aspergillaceae",NA,"0.7174790","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillaceae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,1,"Unique 100% match","ASV498",NA,NA,"Match","Match","Match","Match"
"1528","ASV1528","Fungi","Basidiomycota","Agaricomycetes","Atheliales",NA,NA,NA,"Atheliales","sSH1078032.09FU","0.9999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atheliales","Fungi","Basidiomycota","Agaricomycetes","Atheliales",NA,NA,NA,1,"Unique 100% match","ASV911",NA,NA,NA,"Match","Match","Match"
"1529","ASV1529","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","Phlebia_radiata","Phlebia_radiata","sSH1167289.09FU","0.9696525","Meruliaceae","9E12B0B5-1D82-4978-AF3D-6EC22C257619","89005","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Corticioid-Polyporoid","NULL","Saprobic or parasitic on woody plants, causing a white rot (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Phlebia_radiata","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","Phlebia_radiata",2,"Multiple 100% matches","ASV1304;ASV7962","Match","Match","Match","Match","Match","Match"
"1530","ASV1530","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_porulosum","Sistotrema_porulosum","sSH1208568.09FU","0.9999946","Sistotrema","1CB1CB70-36B9-11D5-9548-00D0592D548C","18551","13","Saprotroph-Symbiotroph","Ectomycorrhizal-|Plant Saprotroph|-Wood Saprotroph","Possible","Corticioid","White Rot","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) (as ECM/not ECM).","Sistotrema_porulosum","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_porulosum",4,"Multiple 100% matches","ASV1196;ASV3150;ASV4457;ASV7798","Match","Match","Match","Match","Match","Match"
"1535","ASV1535","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zasmidium",NA,"Zasmidium",NA,"0.9992094","Mycosphaerellaceae","1CB1CD75-36B9-11D5-9548-00D0592D548C","81043","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Zasmidium","Fungi","Ascomycota",NA,NA,NA,NA,NA,4,"Multiple 100% matches","ASV369;ASV5391;ASV6973;ASV8302",NA,NA,NA,NA,NA,"Match"
"1536","ASV1536","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",NA,"Trametes",NA,"0.9765382","Polyporaceae","1CB19B17-36B9-11D5-9548-00D0592D548C","81203","9","Saprotroph","Wood Saprotroph","Probable","Polyporoid","Brown Rot-White Rot","Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Trametes","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor",1,"Unique 100% match","ASV915",NA,"Match","Match","Match","Match","Match"
"1537","ASV1537","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Verrucocladosporium",NA,"Verrucocladosporium",NA,"0.9996955","Cladosporiaceae","6EDCD6E4-DE4D-443D-AF6B-A572F626BD45","816548","9","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Verrucocladosporium","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Verrucocladosporium",NA,1,"Unique 100% match","ASV5003",NA,"Match","Match","Match","Match","Match"
"1539","ASV1539","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_brinkmannii","Sistotrema_brinkmannii","sSH1208562.09FU","0.9947807","Sistotrema","1CB1CB70-36B9-11D5-9548-00D0592D548C","18551","13","Saprotroph-Symbiotroph","Ectomycorrhizal-|Plant Saprotroph|-Wood Saprotroph","Possible","Corticioid","White Rot","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) (as ECM/not ECM).","Sistotrema_brinkmannii","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_brinkmannii",1,"Unique 100% match","ASV5694","Match","Match","Match","Match","Match","Match"
"1540","ASV1540","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA,"Tricholomataceae","sSH1201847.09FU","0.9999336","Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Tricholomataceae","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA,3,"Multiple 100% matches","ASV2950;ASV3314;ASV5653",NA,NA,"Match","Match","Match","Match"
"1543","ASV1543","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor","Trametes_versicolor","sSH1122493.09FU","0.7001321","Polyporaceae","1CB19B17-36B9-11D5-9548-00D0592D548C","81203","9","Saprotroph","Wood Saprotroph","Probable","Polyporoid","Brown Rot-White Rot","Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Trametes_versicolor","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor",1,"Unique 100% match","ASV7038","Match","Match","Match","Match","Match","Match"
"1546","ASV1546","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,"Polyporales","sSH1088331.09FU","1.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polyporales","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,1,"Unique 100% match","ASV720",NA,NA,NA,"Match","Match","Match"
"1547","ASV1547","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_coffeae","Penicillium_coffeae","sSH1227789.09FU","0.7500782","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Penicillium_coffeae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_coffeae",1,"Unique 100% match","ASV2765","Match","Match","Match","Match","Match","Match"
"1548","ASV1548","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",NA,"Trametes",NA,"0.9823749","Polyporaceae","1CB19B17-36B9-11D5-9548-00D0592D548C","81203","9","Saprotroph","Wood Saprotroph","Probable","Polyporoid","Brown Rot-White Rot","Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Trametes","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor",1,"Unique 100% match","ASV3988",NA,"Match","Match","Match","Match","Match"
"1549","ASV1549","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta","Bjerkandera_adusta","sSH1177901.09FU","0.9988866","Bjerkandera","1CB1C50E-36B9-11D5-9548-00D0592D548C","17160","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-|Wood Saprotroph|","Highly Probable","Polyporoid","White Rot","As root_endophyte_dark_septate (Põlme et al. 2020); As white_rot (Põlme et al. 2020); As wood_pathogen (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Bjerkandera_adusta","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",1,"Unique 100% match","ASV4914","Match","Match","Match","Match","Match","Match"
"1552","ASV1552","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",NA,"Ramularia",NA,"0.9655851","Mycosphaerellaceae","1CB1CD75-36B9-11D5-9548-00D0592D548C","81043","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Ramularia","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","Ramularia_nyssicola",1,"Unique 100% match","ASV4504",NA,"Match","Match","Match","Match","Match"
