"","qseqid","kingdom","phylum","class","order","family","genus","species","assignment","species_hypothesis","Confidence.x","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","assignment.1","Kingdom","Phylum","Class","Order","Family","Genus","Species","n_100_hits","Match_Type","matched_sseqids"
"1363","ASV1363","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha_aureliella","Hyaloscypha_aureliella","sSH0990396.09FU","0.9999841","Hyaloscyphaceae","1CB18D86-36B9-11D5-9548-00D0592D548C","80871","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody and herbaceous material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Hyaloscypha_aureliella","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha_aureliella",1,"Unique 100% match","ASV687"
"1364","ASV1364","Fungi","Ascomycota","Dothideomycetes","Phaeothecales","Phaeothecaceae",NA,NA,"Phaeothecaceae","sSH1083515.09FU","0.8931010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phaeothecaceae","Fungi","Ascomycota","Dothideomycetes","Phaeothecales","Phaeothecaceae",NA,NA,1,"Unique 100% match","ASV7672"
"1365","ASV1365","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,"Chaetothyriales",NA,"0.9999534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetothyriales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","ASV1366","Fungi","Ascomycota","Dothideomycetes","Muyocopronales","Muyocopronaceae","Mycoleptodiscus",NA,"Mycoleptodiscus",NA,"0.9904763","Mycoleptodiscus","1CB1D3A8-36B9-11D5-9548-00D0592D548C","9029","13","Pathotroph","|Plant Pathogen|","Probable","Microfungus","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Mycoleptodiscus","Fungi","Ascomycota","Dothideomycetes","Muyocopronales","Muyocopronaceae","Mycoleptodiscus",NA,1,"Unique 100% match","ASV7554"
"1367","ASV1367","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales","sSH1045995.09FU","0.9994686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","ASV1368","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",NA,"Teichospora","sSH1034999.09FU","0.7946097","Teichosporaceae","85063DF7-2F4D-49D2-9365-1AA2B32DC6B7","82136","9","Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in plant material (Jaklitsch et al. 2016)","Jaklitsch WM,et al. 2016. Mycological Progress 15:e31 ((https://doi.org/10.1007/s11557-016-1171-2))","Teichospora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","ASV1369","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA,"Scytalidium","sSH1276385.09FU","0.9923697","Helotiaceae","1CB18C9C-36B9-11D5-9548-00D0592D548C","80845","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","NULL","Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Scytalidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","ASV1370","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Xenopenidiella","Xenopenidiella_tarda","Xenopenidiella_tarda","sSH1084480.09FU","0.9931390","Teratosphaeriaceae","87A3FDCC-E75C-4F2E-B987-C7579847CE32","504465","9","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Undefined Saprotroph","Probable","NULL","NULL","Includes numerous saprobic, extremophilic, human opportunistic, and plant pathogenic fungi (Quaedvlieg et al. 2014)","Quaedvlieg W, et al. 2014. Persoonia 3:31-40 ((https://doi.org/10.3767/003158514X681981))","Xenopenidiella_tarda","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Xenopenidiella","Xenopenidiella_tarda",2,"Multiple 100% matches","ASV1641;ASV7014"
"1371","ASV1371","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",NA,"Ramichloridium",NA,"1.0000000","Ramichloridium","1CB1A153-36B9-11D5-9548-00D0592D548C","9690","13"," Pathotroph-Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ramichloridium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","ASV1372","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Cerinomycetaceae","Cerinomyces","Cerinomyces_enatus","Cerinomyces_enatus","sSH1003035.09FU","0.9999998","Cerinomyces","1CB1C60E-36B9-11D5-9548-00D0592D548C","17263","13","Saprotroph","|Wood Saprotroph|","Probable","Clavarioid-Tremelloid","Brown Rot","As brown-rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Seifert KA. 1983. Mycologia 75:1011-1018 ((https://doi.org/10.1080/00275514.1983.12023787)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Cerinomyces_enatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","ASV1373","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium_halotolerans","Cladosporium_halotolerans","sSH2100630.09FU","0.8772008","Cladosporiaceae","6EDCD6E4-DE4D-443D-AF6B-A572F626BD45","816548","9","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Cladosporium_halotolerans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","ASV1374","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_carnescens","Vishniacozyma_carnescens","sSH2787831.09FU","0.9898269","Tremellales","1CB1CE64-36B9-11D5-9548-00D0592D548C","90451","7","Pathotroph-Saprotroph-Symbiotroph","Fungal Parasite-Undefined Saprotroph","Possible","Tremelloid-Yeast","NULL","The order contains both teleomorphic and anamorphic species, most of the latter being yeasts","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Vishniacozyma_carnescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","ASV1375","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"Capnodiales",NA,"1.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capnodiales","Fungi",NA,NA,NA,NA,NA,NA,10,"Multiple 100% matches","ASV8093;ASV8104;ASV8118;ASV8120;ASV8207;ASV8227;ASV8273;ASV8275;ASV8283;ASV8291"
"1376","ASV1376","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella","Komagataella_phaffii","Komagataella_phaffii","sSH1005220.09FU","0.9996390","Saccharomycetales","B73A15F4-AB90-4E11-B6D7-E0BE710B986C","816369","7","Saprotroph","Undefined Saprotroph","Possible","Yeast","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Komagataella_phaffii","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella",NA,5,"Multiple 100% matches","ASV1492;ASV5691;ASV6162;ASV672;ASV891"
"1377","ASV1377","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA,"Cladosporium",NA,"0.7242210","Cladosporiaceae","6EDCD6E4-DE4D-443D-AF6B-A572F626BD45","816548","9","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Cladosporium","Fungi","Ascomycota",NA,NA,NA,NA,NA,10,"Multiple 100% matches","ASV7929;ASV7978;ASV7980;ASV8085;ASV8086;ASV8089;ASV8102;ASV8161;ASV8189;ASV8235"
"1378","ASV1378","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA,"Aspergillus",NA,"0.9877180","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillus","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,8,"Multiple 100% matches","ASV7932;ASV7941;ASV7942;ASV8037;ASV8042;ASV8044;ASV8045;ASV8165"
"1379","ASV1379","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","sSH1032742.09FU","0.9997461","Hypocreales","1CB18E60-36B9-11D5-9548-00D0592D548C","90477","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Hypocreales","Fungi","Ascomycota",NA,NA,NA,NA,NA,9,"Multiple 100% matches","ASV5673;ASV5750;ASV5953;ASV6612;ASV6655;ASV7318;ASV8038;ASV8043;ASV8046"
"1380","ASV1380","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Toxicocladosporium",NA,"Toxicocladosporium",NA,"0.9999716","Cladosporiaceae","6EDCD6E4-DE4D-443D-AF6B-A572F626BD45","816548","9","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Toxicocladosporium","Fungi","Ascomycota",NA,NA,NA,NA,NA,9,"Multiple 100% matches","ASV6625;ASV6626;ASV7262;ASV7298;ASV7329;ASV7340;ASV7414;ASV7576;ASV8072"
"1381","ASV1381","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Penicillium",NA,"0.8236587","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Penicillium","Fungi","Ascomycota",NA,NA,NA,NA,NA,10,"Multiple 100% matches","ASV7548;ASV7647;ASV7762;ASV7806;ASV7900;ASV8024;ASV8069;ASV8094;ASV8194;ASV8239"
"1382","ASV1382","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella","Komagataella_kurtzmanii","Komagataella_kurtzmanii","sSH1569009.09FU","0.9115732","Saccharomycetales","B73A15F4-AB90-4E11-B6D7-E0BE710B986C","816369","7","Saprotroph","Undefined Saprotroph","Possible","Yeast","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Komagataella_kurtzmanii","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella","Komagataella_ulmi",2,"Multiple 100% matches","ASV1411;ASV6353"
"1383","ASV1383","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Arcticomyces","Arcticomyces_warmingii","Arcticomyces_warmingii","sSH1067794.09FU","1.0000000","Arcticomyces","1CB1C4A3-36B9-11D5-9548-00D0592D548C","17095","13","Pathotroph","|Plant Pathogen|","Probable","Microfungus","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arcticomyces_warmingii","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Arcticomyces","Arcticomyces_warmingii",1,"Unique 100% match","ASV285"
"1384","ASV1384","Fungi",NA,NA,NA,NA,NA,NA,NA,"sSH1020015.09FU","0.9545857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans",1,"Unique 100% match","ASV1090"
"1385","ASV1385","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,"Aspergillaceae",NA,"0.9996649","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillaceae","Fungi","Ascomycota",NA,NA,NA,NA,NA,5,"Multiple 100% matches","ASV119;ASV6159;ASV6816;ASV7212;ASV7888"
"1386","ASV1386","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA,"Xylariaceae","sSH1033209.09FU","0.9677085","Xylariaceae","1CB1ABFB-36B9-11D5-9548-00D0592D548C","81528","9","Pathotroph-Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Xylarioid","NULL","Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Xylariaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","ASV1387","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA,"Aspergillus",NA,"0.9630187","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","ASV1388","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","Clitocybe_nebularis","Clitocybe_nebularis","sSH1149503.09FU","0.9998329","Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Clitocybe_nebularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","ASV1389","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_capitata","Mortierella_capitata","sSH1213077.09FU","0.9999998","Mortierellaceae","3BD31551-4295-4664-858B-8E44073A293E","816415","9","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Possible","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","Mortierella_capitata","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_capitata",1,"Unique 100% match","ASV346"
"1390","ASV1390","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Trametopsis","Trametopsis_aborigena","Trametopsis_aborigena","sSH1215062.09FU","0.8664537","Trametopsis","2343CAB0-499A-4905-B0A2-6D09E1368E34","511347","13","Saprotroph","Undefined Saprotroph-|Wood Saprotroph|","Probable","Polyporoid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Trametopsis_aborigena","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Trametopsis","Trametopsis_aborigena",3,"Multiple 100% matches","ASV222;ASV757;ASV7779"
"1391","ASV1391","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,"Aspergillaceae",NA,"0.9996971","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillaceae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,4,"Multiple 100% matches","ASV127;ASV3040;ASV5949;ASV6273"
"1392","ASV1392","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","Phlebia_tremellosa","Phlebia_tremellosa","sSH0880595.09FU","1.0000000","Meruliaceae","9E12B0B5-1D82-4978-AF3D-6EC22C257619","89005","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Corticioid-Polyporoid","NULL","Saprobic or parasitic on woody plants, causing a white rot (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Phlebia_tremellosa","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","Phlebia_tremellosa",4,"Multiple 100% matches","ASV1118;ASV2109;ASV3418;ASV3498"
"1393","ASV1393","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Samsoniella",NA,"Samsoniella",NA,"0.9980241","Hypocreales","1CB18E60-36B9-11D5-9548-00D0592D548C","90477","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Samsoniella","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Samsoniella","Samsoniella_hepiali",1,"Unique 100% match","ASV3401"
"1394","ASV1394","Fungi","Basidiomycota","Agaricomycetes","Cantharellales",NA,NA,NA,"Cantharellales","sSH1060721.09FU","0.9999970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cantharellales","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis",NA,NA,3,"Multiple 100% matches","ASV2855;ASV322;ASV6392"
"1395","ASV1395","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Dothideomycetes","sSH1084323.09FU","0.9997515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dothideomycetes","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,2,"Multiple 100% matches","ASV1698;ASV6315"
"1396","ASV1396","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia_tenuis","Niesslia_tenuis","sSH1078503.09FU","0.9949025","Hypocreales","1CB18E60-36B9-11D5-9548-00D0592D548C","90477","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Niesslia_tenuis","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia_tenuis",2,"Multiple 100% matches","ASV1357;ASV436"
"1397","ASV1397","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion","Heterobasidion_irregulare","Heterobasidion_irregulare","sSH1236129.09FU","0.9477139","Bondarzewiaceae","1CB1CCCF-36B9-11D5-9548-00D0592D548C","80527","9","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","Probable","Polyporoid","White Rot","Parasitic or saprobic on wood of gymnosperms and angiosperms, causing white rot (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Heterobasidion_irregulare","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,2,"Multiple 100% matches","ASV126;ASV3800"
"1398","ASV1398","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,"Aspergillaceae",NA,"0.9998429","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Aspergillaceae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,6,"Multiple 100% matches","ASV104;ASV3396;ASV5126;ASV63;ASV6513;ASV6784"
"1399","ASV1399","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA,"Tricholomataceae","sSH1201847.09FU","0.9996421","Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Tricholomataceae","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA,1,"Unique 100% match","ASV430"
